"","ymd","ym","year","code","addr_1","apt_nm","juso_jibun","price","con_year","area","floor","py","cnt"
"3524",2022-07-25,2022-07-01,"2022","42130","강원_원주","원동현진","강원도 원주시 원동 274-4 원동현진",9800,1996,59,6,548,1
"3525",2022-07-01,2022-07-01,"2022","42130","강원_원주","원주개운휴먼시아1단지","강원도 원주시 개운동 581-1 원주개운휴먼시아1단지",27000,2010,85,16,1048,1
"3526",2022-07-01,2022-07-01,"2022","42130","강원_원주","개운한신휴플러스1차","강원도 원주시 개운동 441 개운한신휴플러스1차",27200,2006,85,6,1056,1
"3527",2022-07-02,2022-07-01,"2022","42130","강원_원주","개운한신휴플러스1차","강원도 원주시 개운동 441 개운한신휴플러스1차",27000,2006,85,13,1048,1
"3528",2022-07-05,2022-07-01,"2022","42130","강원_원주","개운현대","강원도 원주시 개운동 322 개운현대",14700,1998,85,6,571,1
"3529",2022-07-06,2022-07-01,"2022","42130","강원_원주","세경","강원도 원주시 개운동 203-70 세경",8400,1988,47,4,590,1
"3530",2022-07-12,2022-07-01,"2022","42130","강원_원주","개운현대","강원도 원주시 개운동 322 개운현대",15000,1998,85,6,582,1
"3531",2022-07-12,2022-07-01,"2022","42130","강원_원주","개운한신휴플러스1차","강원도 원주시 개운동 441 개운한신휴플러스1차",28000,2006,85,13,1087,1
"3532",2022-07-14,2022-07-01,"2022","42130","강원_원주","세경","강원도 원주시 개운동 203-70 세경",8000,1988,47,3,562,1
"3533",2022-07-17,2022-07-01,"2022","42130","강원_원주","원주힐스테이트","강원도 원주시 개운동 28-1 원주힐스테이트",33000,2006,136,15,801,1
"3534",2022-07-18,2022-07-01,"2022","42130","강원_원주","원주개운휴먼시아1단지","강원도 원주시 개운동 581-1 원주개운휴먼시아1단지",27000,2010,85,2,1048,1
"3535",2022-07-20,2022-07-01,"2022","42130","강원_원주","세경","강원도 원주시 개운동 203-70 세경",6700,1988,47,4,470,1
"3536",2022-07-21,2022-07-01,"2022","42130","강원_원주","서초","강원도 원주시 개운동 546-3 서초",6700,1999,47,8,470,1
"3537",2022-07-01,2022-07-01,"2022","42130","강원_원주","행운","강원도 원주시 명륜동 710 행운",8700,1992,50,13,574,1
"3538",2022-07-01,2022-07-01,"2022","42130","강원_원주","단구2단지","강원도 원주시 명륜동 480 단구2단지",14000,1990,47,3,983,1
"3539",2022-07-02,2022-07-01,"2022","42130","강원_원주","행운","강원도 원주시 명륜동 710 행운",7500,1992,45,15,550,1
"3540",2022-07-04,2022-07-01,"2022","42130","강원_원주","단구2단지","강원도 원주시 명륜동 480 단구2단지",11000,1990,47,5,772,1
"3541",2022-07-09,2022-07-01,"2022","42130","강원_원주","행운","강원도 원주시 명륜동 710 행운",9600,1992,50,8,634,1
"3542",2022-07-10,2022-07-01,"2022","42130","강원_원주","동보렉스9차","강원도 원주시 명륜동 848-1 동보렉스9차",22000,1999,99,10,733,1
"3543",2022-07-11,2022-07-01,"2022","42130","강원_원주","구곡청구1단지","강원도 원주시 명륜동 847-1 구곡청구1단지",26000,1997,102,14,841,1
"3544",2022-07-12,2022-07-01,"2022","42130","강원_원주","성원","강원도 원주시 명륜동 802 성원",18700,2000,85,8,726,1
"3545",2022-07-15,2022-07-01,"2022","42130","강원_원주","동현맨션","강원도 원주시 명륜동 205-151 동현맨션",8000,1989,55,6,480,1
"3546",2022-07-15,2022-07-01,"2022","42130","강원_원주","치악맨숀","강원도 원주시 명륜동 26 치악맨숀",6300,1983,68,5,306,1
"3547",2022-07-19,2022-07-01,"2022","42130","강원_원주","치악맨숀","강원도 원주시 명륜동 26 치악맨숀",6150,1983,73,4,278,1
"3548",2022-07-19,2022-07-01,"2022","42130","강원_원주","치악맨숀","강원도 원주시 명륜동 26 치악맨숀",5000,1983,64,4,258,1
"3549",2022-07-20,2022-07-01,"2022","42130","강원_원주","치악맨숀","강원도 원주시 명륜동 26 치악맨숀",5600,1983,61,4,303,1
"3550",2022-07-20,2022-07-01,"2022","42130","강원_원주","동보렉스9차","강원도 원주시 명륜동 848-1 동보렉스9차",28500,1999,146,15,644,1
"3551",2022-07-28,2022-07-01,"2022","42130","강원_원주","행운","강원도 원주시 명륜동 710 행운",7200,1992,39,10,609,1
"3552",2022-07-29,2022-07-01,"2022","42130","강원_원주","성원","강원도 원주시 명륜동 802 성원",21400,2000,85,6,831,1
"3553",2022-07-01,2022-07-01,"2022","42130","강원_원주","중앙하이츠아파트","강원도 원주시 단구동 1702 중앙하이츠아파트",32500,2008,134,5,800,1
"3554",2022-07-01,2022-07-01,"2022","42130","강원_원주","한신휴플러스2차아파트","강원도 원주시 단구동 1461 한신휴플러스2차아파트",27000,2006,85,17,1048,1
"3555",2022-07-03,2022-07-01,"2022","42130","강원_원주","신성미소지움","강원도 원주시 단구동 1604-1 신성미소지움",23000,2006,85,1,893,1
"3556",2022-07-04,2022-07-01,"2022","42130","강원_원주","동보렉스5","강원도 원주시 단구동 1026-18 동보렉스5",9600,1991,63,3,503,1
"3557",2022-07-04,2022-07-01,"2022","42130","강원_원주","성일","강원도 원주시 단구동 1589-4 성일",12500,1998,56,8,737,1
"3558",2022-07-04,2022-07-01,"2022","42130","강원_원주","현진에버빌","강원도 원주시 단구동 1612 현진에버빌",22000,2001,85,3,854,1
"3559",2022-07-04,2022-07-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",13000,2000,59,14,727,1
"3560",2022-07-05,2022-07-01,"2022","42130","강원_원주","한신휴플러스2차아파트","강원도 원주시 단구동 1461 한신휴플러스2차아파트",21000,2006,85,1,815,1
"3561",2022-07-05,2022-07-01,"2022","42130","강원_원주","대림","강원도 원주시 단구동 1517-1 대림",17000,1997,60,6,935,1
"3562",2022-07-05,2022-07-01,"2022","42130","강원_원주","대림","강원도 원주시 단구동 1517-1 대림",14500,1997,60,15,797,1
"3563",2022-07-05,2022-07-01,"2022","42130","강원_원주","한신휴플러스2차아파트","강원도 원주시 단구동 1461 한신휴플러스2차아파트",21000,2006,85,1,815,1
"3564",2022-07-06,2022-07-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",13700,2002,60,3,754,1
"3565",2022-07-06,2022-07-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",13900,2000,59,12,777,1
"3566",2022-07-06,2022-07-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",11500,2000,59,12,643,1
"3567",2022-07-06,2022-07-01,"2022","42130","강원_원주","대림","강원도 원주시 단구동 1517-1 대림",16800,1997,60,6,924,1
"3568",2022-07-07,2022-07-01,"2022","42130","강원_원주","한신휴플러스2차아파트","강원도 원주시 단구동 1461 한신휴플러스2차아파트",21000,2006,60,8,1155,1
"3569",2022-07-07,2022-07-01,"2022","42130","강원_원주","청솔3차","강원도 원주시 단구동 1679 청솔3차",12200,2000,59,10,682,1
"3570",2022-07-08,2022-07-01,"2022","42130","강원_원주","청솔3차","강원도 원주시 단구동 1679 청솔3차",10500,2000,59,1,587,1
"3571",2022-07-09,2022-07-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",13000,2000,59,13,727,1
"3572",2022-07-09,2022-07-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",12750,2002,60,9,701,1
"3573",2022-07-11,2022-07-01,"2022","42130","강원_원주","선아","강원도 원주시 단구동 186-11 선아",8700,1980,76,1,378,1
"3574",2022-07-12,2022-07-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",11500,2000,59,10,643,1
"3575",2022-07-12,2022-07-01,"2022","42130","강원_원주","현진에버빌5차","강원도 원주시 단구동 1682-1 현진에버빌5차",27500,2006,85,4,1068,1
"3576",2022-07-13,2022-07-01,"2022","42130","강원_원주","원주단구내안애카운티에듀파크2단지","강원도 원주시 단구동 1711 원주단구내안애카운티에듀파크2단지",34500,2020,85,4,1339,1
"3577",2022-07-13,2022-07-01,"2022","42130","강원_원주","성일","강원도 원주시 단구동 1589-4 성일",15000,1998,60,6,825,1
"3578",2022-07-13,2022-07-01,"2022","42130","강원_원주","현진에버빌6차","강원도 원주시 단구동 1682-3 현진에버빌6차",34000,2006,112,6,1002,1
"3579",2022-07-13,2022-07-01,"2022","42130","강원_원주","청솔3차","강원도 원주시 단구동 1679 청솔3차",12300,2000,59,9,688,1
"3580",2022-07-13,2022-07-01,"2022","42130","강원_원주","청솔4차","강원도 원주시 단구동 1684-1 청솔4차",11500,2001,59,1,643,1
"3581",2022-07-13,2022-07-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",13500,2002,60,13,742,1
"3582",2022-07-14,2022-07-01,"2022","42130","강원_원주","청솔1차","강원도 원주시 단구동 1589-2 청솔1차",11650,2000,59,10,652,1
"3583",2022-07-14,2022-07-01,"2022","42130","강원_원주","청솔3차","강원도 원주시 단구동 1679 청솔3차",11500,2000,59,15,643,1
"3584",2022-07-14,2022-07-01,"2022","42130","강원_원주","동보렉스5","강원도 원주시 단구동 1026-18 동보렉스5",9700,1991,52,12,616,1
"3585",2022-07-14,2022-07-01,"2022","42130","강원_원주","성일","강원도 원주시 단구동 1589-4 성일",9950,1998,56,15,586,1
"3586",2022-07-14,2022-07-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",13000,2002,60,5,715,1
"3587",2022-07-15,2022-07-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",11700,2002,60,1,644,1
"3588",2022-07-16,2022-07-01,"2022","42130","강원_원주","대림","강원도 원주시 단구동 1517-1 대림",17500,1997,60,12,962,1
"3589",2022-07-16,2022-07-01,"2022","42130","강원_원주","동보렉스5","강원도 원주시 단구동 1026-18 동보렉스5",11900,1991,63,5,623,1
"3590",2022-07-16,2022-07-01,"2022","42130","강원_원주","중앙하이츠아파트","강원도 원주시 단구동 1702 중앙하이츠아파트",23900,2008,85,5,928,1
"3591",2022-07-17,2022-07-01,"2022","42130","강원_원주","단구동한신더휴","강원도 원주시 단구동 1451 단구동한신더휴",28900,2017,60,11,1590,1
"3592",2022-07-17,2022-07-01,"2022","42130","강원_원주","현진에버빌5차","강원도 원주시 단구동 1682-1 현진에버빌5차",28500,2006,85,7,1106,1
"3593",2022-07-17,2022-07-01,"2022","42130","강원_원주","동주","강원도 원주시 단구동 186-13 동주",6500,1980,59,2,364,1
"3594",2022-07-18,2022-07-01,"2022","42130","강원_원주","성일","강원도 원주시 단구동 1589-4 성일",15800,1998,60,12,869,1
"3595",2022-07-18,2022-07-01,"2022","42130","강원_원주","중앙하이츠아파트","강원도 원주시 단구동 1702 중앙하이츠아파트",31500,2008,134,10,776,1
"3596",2022-07-19,2022-07-01,"2022","42130","강원_원주","청솔1차","강원도 원주시 단구동 1589-2 청솔1차",11500,2000,59,5,643,1
"3597",2022-07-19,2022-07-01,"2022","42130","강원_원주","성일","강원도 원주시 단구동 1589-4 성일",13500,1998,60,2,742,1
"3598",2022-07-19,2022-07-01,"2022","42130","강원_원주","대림","강원도 원주시 단구동 1517-1 대림",19000,1997,60,15,1045,1
"3599",2022-07-20,2022-07-01,"2022","42130","강원_원주","단구동한신더휴","강원도 원주시 단구동 1451 단구동한신더휴",32700,2017,75,10,1439,1
"3600",2022-07-20,2022-07-01,"2022","42130","강원_원주","한신휴플러스2차아파트","강원도 원주시 단구동 1461 한신휴플러스2차아파트",26600,2006,85,13,1033,1
"3601",2022-07-20,2022-07-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",11400,2000,59,15,638,1
"3602",2022-07-20,2022-07-01,"2022","42130","강원_원주","청솔4차","강원도 원주시 단구동 1684-1 청솔4차",12500,2001,59,10,699,1
"3603",2022-07-20,2022-07-01,"2022","42130","강원_원주","청솔3차","강원도 원주시 단구동 1679 청솔3차",11400,2000,59,15,638,1
"3604",2022-07-21,2022-07-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",12400,2002,60,9,682,1
"3605",2022-07-22,2022-07-01,"2022","42130","강원_원주","성일","강원도 원주시 단구동 1589-4 성일",8300,1998,39,12,702,1
"3606",2022-07-23,2022-07-01,"2022","42130","강원_원주","신성미소지움","강원도 원주시 단구동 1604-1 신성미소지움",20000,2006,85,4,776,1
"3607",2022-07-23,2022-07-01,"2022","42130","강원_원주","청솔2차","강원도 원주시 단구동 1588-4 청솔2차",12100,2000,59,13,677,1
"3608",2022-07-24,2022-07-01,"2022","42130","강원_원주","세경웰러스","강원도 원주시 단구동 1589-3 세경웰러스",21000,2005,85,13,815,1
"3609",2022-07-25,2022-07-01,"2022","42130","강원_원주","청솔7차","강원도 원주시 단구동 1517-3 청솔7차",13500,2002,60,5,742,1
"3610",2022-07-25,2022-07-01,"2022","42130","강원_원주","현대1","강원도 원주시 단구동 1517-4 현대1",14800,1997,60,1,814,1
"3611",2022-07-26,2022-07-01,"2022","42130","강원_원주","청솔4차","강원도 원주시 단구동 1684-1 청솔4차",12500,2001,59,8,699,1
"3612",2022-07-27,2022-07-01,"2022","42130","강원_원주","청솔4차","강원도 원주시 단구동 1684-1 청솔4차",12500,2001,59,11,699,1
"3613",2022-07-28,2022-07-01,"2022","42130","강원_원주","중앙하이츠아파트","강원도 원주시 단구동 1702 중앙하이츠아파트",25000,2008,85,4,971,1
"3614",2022-07-28,2022-07-01,"2022","42130","강원_원주","한신휴플러스2차아파트","강원도 원주시 단구동 1461 한신휴플러스2차아파트",21500,2006,60,3,1182,1
"3615",2022-07-29,2022-07-01,"2022","42130","강원_원주","현진에버빌2","강원도 원주시 단구동 1588-1 현진에버빌2",18700,2002,60,9,1028,1
"3616",2022-07-29,2022-07-01,"2022","42130","강원_원주","유승","강원도 원주시 단구동 1478-4 유승",25000,2003,84,12,982,1
"3617",2022-07-30,2022-07-01,"2022","42130","강원_원주","청솔4차","강원도 원주시 단구동 1684-1 청솔4차",11950,2001,59,12,668,1
"3618",2022-07-30,2022-07-01,"2022","42130","강원_원주","현진에버빌","강원도 원주시 단구동 1612 현진에버빌",21000,2001,75,9,924,1
"3619",2022-07-19,2022-07-01,"2022","42130","강원_원주","원흥2","강원도 원주시 일산동 355-1 원흥2",10200,1992,71,3,474,1
"3620",2022-07-20,2022-07-01,"2022","42130","강원_원주","원흥2","강원도 원주시 일산동 355-1 원흥2",7500,1992,71,2,349,1
"3621",2022-07-23,2022-07-01,"2022","42130","강원_원주","우보삼성","강원도 원주시 일산동 333-3 우보삼성",13500,1993,90,1,495,1
"3622",2022-07-27,2022-07-01,"2022","42130","강원_원주","두진하트리움시티","강원도 원주시 일산동 365 두진하트리움시티",29800,2019,60,25,1639,1
"3623",2022-07-20,2022-07-01,"2022","42130","강원_원주","삼천리1","강원도 원주시 학성동 1032-6 삼천리1",9500,1991,74,10,424,1
"3624",2022-07-26,2022-07-01,"2022","42130","강원_원주","영진로얄타운","강원도 원주시 학성동 1050 영진로얄타운",14000,1994,82,2,563,1
"3625",2022-07-27,2022-07-01,"2022","42130","강원_원주","삼천리1","강원도 원주시 학성동 1032-6 삼천리1",10500,1991,74,4,468,1
"3626",2022-07-04,2022-07-01,"2022","42130","강원_원주","단계이안1단지","강원도 원주시 단계동 1166 단계이안1단지",31500,2007,119,9,874,1
"3627",2022-07-06,2022-07-01,"2022","42130","강원_원주","동보렉스3","강원도 원주시 단계동 111-4 동보렉스3",5900,1990,44,2,442,1
"3628",2022-07-10,2022-07-01,"2022","42130","강원_원주","봉화산벨라시티","강원도 원주시 단계동 1215 봉화산벨라시티",27000,2016,60,4,1485,1
"3629",2022-07-11,2022-07-01,"2022","42130","강원_원주","봉화산e-편한세상","강원도 원주시 단계동 1095-1 봉화산e-편한세상",30000,2006,117,18,846,1
"3630",2022-07-12,2022-07-01,"2022","42130","강원_원주","단계은행","강원도 원주시 단계동 806 단계은행",10000,1994,50,15,660,1
"3631",2022-07-13,2022-07-01,"2022","42130","강원_원주","세경3차","강원도 원주시 단계동 807-1 세경3차",8200,1996,60,8,451,1
"3632",2022-07-13,2022-07-01,"2022","42130","강원_원주","현진","강원도 원주시 단계동 806-1 현진",18250,1993,85,13,709,1
"3633",2022-07-14,2022-07-01,"2022","42130","강원_원주","원주봉화산벨라시티2차아파트","강원도 원주시 단계동 1218 원주봉화산벨라시티2차아파트",31300,2018,60,22,1721,1
"3634",2022-07-14,2022-07-01,"2022","42130","강원_원주","원주봉화산푸르지오","강원도 원주시 단계동 1184 원주봉화산푸르지오",34000,2017,73,6,1537,1
"3635",2022-07-19,2022-07-01,"2022","42130","강원_원주","세경3차","강원도 원주시 단계동 807-1 세경3차",13700,1996,60,12,754,1
"3636",2022-07-20,2022-07-01,"2022","42130","강원_원주","원주봉화산벨라시티2차아파트","강원도 원주시 단계동 1218 원주봉화산벨라시티2차아파트",37000,2018,85,6,1436,1
"3637",2022-07-21,2022-07-01,"2022","42130","강원_원주","원주봉화산벨라시티2차아파트","강원도 원주시 단계동 1218 원주봉화산벨라시티2차아파트",31900,2018,60,13,1754,1
"3638",2022-07-22,2022-07-01,"2022","42130","강원_원주","단계이안2단지","강원도 원주시 단계동 1165 단계이안2단지",24800,2007,85,9,963,1
"3639",2022-07-23,2022-07-01,"2022","42130","강원_원주","라이프타운","강원도 원주시 단계동 808-1 라이프타운",26000,1993,135,13,636,1
"3640",2022-07-25,2022-07-01,"2022","42130","강원_원주","벽산","강원도 원주시 단계동 809 벽산",22000,1993,95,8,764,1
"3641",2022-07-29,2022-07-01,"2022","42130","강원_원주","봉화산e-편한세상","강원도 원주시 단계동 1095-1 봉화산e-편한세상",31300,2006,85,11,1215,1
"3642",2022-07-30,2022-07-01,"2022","42130","강원_원주","세경3차","강원도 원주시 단계동 807-1 세경3차",14000,1996,60,4,770,1
"3643",2022-07-01,2022-07-01,"2022","42130","강원_원주","동보렉스1","강원도 원주시 우산동 333-9 동보렉스1",4900,1988,44,1,367,1
"3644",2022-07-10,2022-07-01,"2022","42130","강원_원주","동보렉스1","강원도 원주시 우산동 333-9 동보렉스1",5800,1988,44,2,435,1
"3645",2022-07-10,2022-07-01,"2022","42130","강원_원주","동보렉스2","강원도 원주시 우산동 333-48 동보렉스2",6800,1989,55,4,408,1
"3646",2022-07-12,2022-07-01,"2022","42130","강원_원주","삼호","강원도 원주시 우산동 130-1 삼호",9500,1990,72,6,435,1
"3647",2022-07-16,2022-07-01,"2022","42130","강원_원주","동보렉스2","강원도 원주시 우산동 333-48 동보렉스2",6100,1989,55,4,366,1
"3648",2022-07-20,2022-07-01,"2022","42130","강원_원주","삼호","강원도 원주시 우산동 130-1 삼호",10000,1990,84,12,393,1
"3649",2022-07-21,2022-07-01,"2022","42130","강원_원주","동보렉스2","강원도 원주시 우산동 333-48 동보렉스2",6800,1989,55,3,408,1
"3650",2022-07-21,2022-07-01,"2022","42130","강원_원주","동보렉스1","강원도 원주시 우산동 333-9 동보렉스1",8300,1988,70,2,391,1
"3651",2022-07-26,2022-07-01,"2022","42130","강원_원주","원주신일유토빌","강원도 원주시 우산동 821 원주신일유토빌",23500,2012,85,21,912,1
"3652",2022-07-27,2022-07-01,"2022","42130","강원_원주","한라비발디2차","강원도 원주시 우산동 823 한라비발디2차",23950,2014,59,14,1340,1
"3653",2022-07-28,2022-07-01,"2022","42130","강원_원주","원주신일유토빌","강원도 원주시 우산동 821 원주신일유토빌",18000,2012,85,2,699,1
"3654",2022-07-29,2022-07-01,"2022","42130","강원_원주","덕원","강원도 원주시 우산동 157 덕원",9900,1992,72,7,454,1
"3655",2022-07-29,2022-07-01,"2022","42130","강원_원주","동보렉스2","강원도 원주시 우산동 333-48 동보렉스2",8250,1989,70,4,389,1
"3656",2022-07-30,2022-07-01,"2022","42130","강원_원주","한라비발디2차","강원도 원주시 우산동 823 한라비발디2차",31000,2014,84,5,1218,1
"3657",2022-07-01,2022-07-01,"2022","42130","강원_원주","백운3차","강원도 원주시 태장동 1836 백운3차",5700,2000,49,9,384,1
"3658",2022-07-01,2022-07-01,"2022","42130","강원_원주","삼정백조","강원도 원주시 태장동 551 삼정백조",8200,1997,50,5,541,1
"3659",2022-07-02,2022-07-01,"2022","42130","강원_원주","태장동성호아파트","강원도 원주시 태장동 129 태장동성호아파트",9500,1998,60,14,522,1
"3660",2022-07-02,2022-07-01,"2022","42130","강원_원주","태장주공3","강원도 원주시 태장동 2708 태장주공3",8400,1997,50,9,554,1
"3661",2022-07-02,2022-07-01,"2022","42130","강원_원주","태장동성호아파트","강원도 원주시 태장동 129 태장동성호아파트",8200,1998,50,5,541,1
"3662",2022-07-03,2022-07-01,"2022","42130","강원_원주","태장주공3","강원도 원주시 태장동 2708 태장주공3",7200,1997,39,15,609,1
"3663",2022-07-05,2022-07-01,"2022","42130","강원_원주","태장동보렉스","강원도 원주시 태장동 128-1 태장동보렉스",10500,1995,85,1,408,1
"3664",2022-07-06,2022-07-01,"2022","42130","강원_원주","현대","강원도 원주시 태장동 682 현대",10500,1995,84,14,412,1
"3665",2022-07-08,2022-07-01,"2022","42130","강원_원주","금광포란재1단지","강원도 원주시 태장동 580 금광포란재1단지",18500,2006,85,17,718,1
"3666",2022-07-08,2022-07-01,"2022","42130","강원_원주","태장주공3","강원도 원주시 태장동 2708 태장주공3",8100,1997,50,11,535,1
"3667",2022-07-09,2022-07-01,"2022","42130","강원_원주","태장동성호아파트","강원도 원주시 태장동 129 태장동성호아파트",8300,1998,60,3,456,1
"3668",2022-07-10,2022-07-01,"2022","42130","강원_원주","e편한세상원주태장","강원도 원주시 태장동 2731 e편한세상원주태장",24700,2018,60,10,1358,1
"3669",2022-07-11,2022-07-01,"2022","42130","강원_원주","흥화브라운빌","강원도 원주시 태장동 2716 흥화브라운빌",19700,2006,85,3,765,1
"3670",2022-07-12,2022-07-01,"2022","42130","강원_원주","백운3차","강원도 원주시 태장동 1836 백운3차",5650,2000,49,5,381,1
"3671",2022-07-13,2022-07-01,"2022","42130","강원_원주","e편한세상원주태장","강원도 원주시 태장동 2731 e편한세상원주태장",24000,2018,60,8,1320,1
"3672",2022-07-13,2022-07-01,"2022","42130","강원_원주","상록아파트","강원도 원주시 태장동 971 상록아파트",6300,1992,59,3,352,1
"3673",2022-07-13,2022-07-01,"2022","42130","강원_원주","상록아파트","강원도 원주시 태장동 971 상록아파트",6500,1992,56,5,383,1
"3674",2022-07-14,2022-07-01,"2022","42130","강원_원주","두진백로","강원도 원주시 태장동 546 두진백로",3300,1999,28,1,389,1
"3675",2022-07-15,2022-07-01,"2022","42130","강원_원주","태장주공1단지","강원도 원주시 태장동 2705 태장주공1단지",13800,1997,85,7,536,1
"3676",2022-07-15,2022-07-01,"2022","42130","강원_원주","태장동성호아파트","강원도 원주시 태장동 129 태장동성호아파트",8200,1998,60,12,451,1
"3677",2022-07-16,2022-07-01,"2022","42130","강원_원주","태장동성호아파트","강원도 원주시 태장동 129 태장동성호아파트",9600,1998,50,8,634,1
"3678",2022-07-17,2022-07-01,"2022","42130","강원_원주","성호2차샤인힐즈","강원도 원주시 태장동 128-9 성호2차샤인힐즈",12500,2004,60,3,688,1
"3679",2022-07-18,2022-07-01,"2022","42130","강원_원주","현대","강원도 원주시 태장동 682 현대",11250,1996,59,10,629,1
"3680",2022-07-19,2022-07-01,"2022","42130","강원_원주","뉴스테이아파트","강원도 원주시 태장동 1720-48 뉴스테이아파트",7300,2014,60,1,402,1
"3681",2022-07-20,2022-07-01,"2022","42130","강원_원주","성호2차샤인힐즈","강원도 원주시 태장동 128-9 성호2차샤인힐즈",13400,2004,60,12,737,1
"3682",2022-07-20,2022-07-01,"2022","42130","강원_원주","태장동성호아파트","강원도 원주시 태장동 129 태장동성호아파트",11000,1998,60,8,605,1
"3683",2022-07-21,2022-07-01,"2022","42130","강원_원주","대흥2","강원도 원주시 태장동 1040-8 대흥2",8170,1995,60,5,449,1
"3684",2022-07-22,2022-07-01,"2022","42130","강원_원주","태봉우성2","강원도 원주시 태장동 1266-6 태봉우성2",14800,1992,85,12,575,1
"3685",2022-07-22,2022-07-01,"2022","42130","강원_원주","두진백로","강원도 원주시 태장동 546 두진백로",3500,1999,28,15,412,1
"3686",2022-07-22,2022-07-01,"2022","42130","강원_원주","대흥2","강원도 원주시 태장동 1040-8 대흥2",9200,1995,60,13,506,1
"3687",2022-07-23,2022-07-01,"2022","42130","강원_원주","두진백로","강원도 원주시 태장동 546 두진백로",4050,1999,28,14,477,1
"3688",2022-07-25,2022-07-01,"2022","42130","강원_원주","백운3차","강원도 원주시 태장동 1836 백운3차",5850,2000,49,5,394,1
"3689",2022-07-26,2022-07-01,"2022","42130","강원_원주","정암","강원도 원주시 태장동 548 정암",3500,1988,46,5,251,1
"3690",2022-07-28,2022-07-01,"2022","42130","강원_원주","두진백로","강원도 원주시 태장동 546 두진백로",4150,1999,28,12,489,1
"3691",2022-07-28,2022-07-01,"2022","42130","강원_원주","금광포란재1단지","강원도 원주시 태장동 580 금광포란재1단지",20000,2006,85,8,776,1
"3692",2022-07-28,2022-07-01,"2022","42130","강원_원주","이안원주태장","강원도 원주시 태장동 2793 이안원주태장",22500,2019,60,1,1238,1
"3693",2022-07-29,2022-07-01,"2022","42130","강원_원주","백운3차","강원도 원주시 태장동 1836 백운3차",5800,2000,49,6,391,1
"3694",2022-07-02,2022-07-01,"2022","42130","강원_원주","현대","강원도 원주시 봉산동 1182 현대",7300,1993,53,8,455,1
"3695",2022-07-04,2022-07-01,"2022","42130","강원_원주","삼익","강원도 원주시 봉산동 1201 삼익",13600,1995,60,9,748,1
"3696",2022-07-04,2022-07-01,"2022","42130","강원_원주","삼익","강원도 원주시 봉산동 1201 삼익",13800,1995,60,4,759,1
"3697",2022-07-16,2022-07-01,"2022","42130","강원_원주","아포리배말타운","강원도 원주시 봉산동 1203-1 아포리배말타운",17700,2004,60,4,974,1
"3698",2022-07-22,2022-07-01,"2022","42130","강원_원주","아포리배말타운","강원도 원주시 봉산동 1203-1 아포리배말타운",17500,2004,60,23,962,1
"3699",2022-07-31,2022-07-01,"2022","42130","강원_원주","삼익","강원도 원주시 봉산동 1201 삼익",15500,1995,60,15,852,1
"3700",2022-07-31,2022-07-01,"2022","42130","강원_원주","삼익","강원도 원주시 봉산동 1201 삼익",14800,1995,60,12,814,1
"3701",2022-07-05,2022-07-01,"2022","42130","강원_원주","건영","강원도 원주시 행구동 1850 건영",17400,1996,102,3,563,1
"3702",2022-07-11,2022-07-01,"2022","42130","강원_원주","효성백년가약","강원도 원주시 행구동 1851 효성백년가약",25900,2009,85,13,1006,1
"3703",2022-07-12,2022-07-01,"2022","42130","강원_원주","건영","강원도 원주시 행구동 1850 건영",8500,1996,60,9,467,1
"3704",2022-07-16,2022-07-01,"2022","42130","강원_원주","현대","강원도 원주시 행구동 1658-4 현대",17000,1997,85,6,660,1
"3705",2022-07-20,2022-07-01,"2022","42130","강원_원주","건영","강원도 원주시 행구동 1850 건영",14800,1996,84,3,581,1
"3706",2022-07-20,2022-07-01,"2022","42130","강원_원주","건영","강원도 원주시 행구동 1850 건영",10800,1996,60,15,594,1
"3707",2022-07-23,2022-07-01,"2022","42130","강원_원주","건영","강원도 원주시 행구동 1850 건영",15000,1996,84,2,589,1
"3708",2022-07-23,2022-07-01,"2022","42130","강원_원주","건영","강원도 원주시 행구동 1850 건영",11300,1996,60,2,622,1
"3709",2022-07-28,2022-07-01,"2022","42130","강원_원주","행구금강아미움아파트","강원도 원주시 행구동 1815-1 행구금강아미움아파트",26000,2007,85,12,1009,1
"3710",2022-07-02,2022-07-01,"2022","42130","강원_원주","무실주공3단지","강원도 원주시 무실동 1645 무실주공3단지",22600,2003,60,11,1243,1
